# x	0	0.1	0.16	0.23	0.33	0.53	0.59	0.77	1
# area 2.966   2.352 2.305 2.000 1.973 1.433 1.478 1.600 1.574
531.0331	0.0583	0.2897	0.4745	0.5496	0.6139	0.4535	0.4452	0.4045	0.2001
531.0376	0.0583	0.2912	0.4759	0.5506	0.6159	0.4531	0.4438	0.4036	0.1991
531.0559	0.0605	0.2969	0.4856	0.5574	0.6201	0.4518	0.4413	0.3974	0.1953
531.065	0.062	0.3012	0.4899	0.5603	0.6233	0.4512	0.4392	0.3953	0.1934
531.0741	0.0628	0.3041	0.4941	0.5633	0.6254	0.4509	0.4383	0.3919	0.1916
531.0924	0.0652	0.3114	0.5026	0.5693	0.6308	0.4498	0.4353	0.3873	0.1882
531.0969	0.0661	0.3129	0.504	0.5713	0.6319	0.4496	0.4347	0.3862	0.1874
531.1015	0.0661	0.3144	0.5069	0.5734	0.6341	0.4493	0.4347	0.3838	0.1866
531.1152	0.068	0.3204	0.5139	0.5786	0.6385	0.4484	0.433	0.3803	0.1843
531.1197	0.069	0.3219	0.5153	0.5796	0.6396	0.4482	0.4327	0.3791	0.1835
531.138	0.0724	0.3296	0.5237	0.587	0.645	0.447	0.4317	0.3743	0.1814
531.1471	0.0737	0.3327	0.5279	0.5901	0.6482	0.4463	0.4312	0.3719	0.18
531.1608	0.0765	0.3391	0.5349	0.5963	0.6525	0.445	0.4307	0.3684	0.178
531.1653	0.0781	0.3406	0.5363	0.5983	0.6536	0.4447	0.4303	0.3672	0.1773
531.1836	0.0833	0.3485	0.5447	0.6052	0.6589	0.4434	0.4291	0.3625	0.1754
531.1881	0.0833	0.3517	0.5475	0.6072	0.6599	0.443	0.4284	0.3614	0.1748
531.1973	0.0853	0.3547	0.5518	0.6113	0.6631	0.4423	0.4273	0.3591	0.1736
531.2018	0.0874	0.3563	0.5547	0.6123	0.6642	0.442	0.4268	0.3568	0.173
531.2246	0.0941	0.3667	0.5677	0.6222	0.6716	0.4403	0.4239	0.3503	0.1707
531.2292	0.0966	0.3696	0.5707	0.6246	0.6726	0.44	0.4234	0.3482	0.1701
531.2474	0.1017	0.3772	0.5811	0.6334	0.678	0.4387	0.4211	0.342	0.1684
531.252	0.1017	0.3802	0.5841	0.6359	0.6802	0.4384	0.4211	0.34	0.1678
531.2611	0.1043	0.385	0.5902	0.6394	0.6824	0.4377	0.4198	0.3371	0.1667
531.2657	0.107	0.3866	0.5932	0.6416	0.6847	0.4374	0.4191	0.3351	0.1661
531.2702	0.1097	0.3882	0.5946	0.6446	0.6858	0.4371	0.4185	0.3342	0.1656
531.2748	0.1097	0.3915	0.5976	0.6463	0.687	0.4368	0.4178	0.3322	0.1656
531.2794	0.1125	0.3932	0.6005	0.6485	0.6893	0.4368	0.4178	0.3313	0.165
531.293	0.1153	0.4015	0.609	0.6545	0.6939	0.4358	0.4164	0.3266	0.1634
531.3022	0.121	0.4065	0.6144	0.6584	0.6975	0.4352	0.4149	0.3247	0.1624
531.325	0.1296	0.4199	0.6271	0.6692	0.7073	0.4339	0.4127	0.3185	0.1604
531.3341	0.1325	0.4264	0.632	0.6746	0.7123	0.4332	0.412	0.316	0.1594
531.3387	0.1325	0.4281	0.6355	0.6776	0.7135	0.4329	0.4112	0.3151	0.159
531.3478	0.1383	0.4344	0.6412	0.681	0.7185	0.4322	0.4104	0.3135	0.1582
531.3569	0.1411	0.4391	0.6475	0.6845	0.7221	0.4315	0.4089	0.3111	0.1571
531.3615	0.1439	0.4422	0.6496	0.6883	0.7233	0.4311	0.4089	0.3104	0.1567
531.3706	0.1467	0.4469	0.6563	0.6923	0.7279	0.4304	0.4074	0.3089	0.1561
531.3843	0.1547	0.4547	0.6654	0.7007	0.7322	0.4293	0.4059	0.306	0.1551
531.3934	0.1573	0.4596	0.6723	0.7052	0.7352	0.4285	0.4052	0.3046	0.1547
531.3979	0.1599	0.4629	0.6768	0.7052	0.7361	0.4281	0.4045	0.304	0.1545
531.4344	0.1815	0.4853	0.7021	0.7242	0.7454	0.4247	0.401	0.2985	0.152
531.439	0.186	0.4887	0.706	0.7242	0.747	0.4243	0.4004	0.298	0.1517
531.4436	0.1882	0.4921	0.7098	0.7292	0.7477	0.424	0.3998	0.2969	0.1514
531.4481	0.1904	0.4937	0.7135	0.7292	0.7485	0.4232	0.3992	0.2964	0.1511
531.4527	0.1947	0.497	0.7171	0.7342	0.75	0.4229	0.3986	0.2959	0.1507
531.4618	0.2011	0.5036	0.7241	0.7392	0.7523	0.4222	0.3974	0.295	0.15
531.4664	0.2053	0.5069	0.7274	0.7392	0.7538	0.4218	0.3969	0.2945	0.1496
531.48	0.2157	0.5149	0.7372	0.7492	0.7579	0.4208	0.3954	0.2927	0.1485
531.4892	0.222	0.5214	0.7435	0.7492	0.7608	0.4202	0.3944	0.2919	0.1477
531.5211	0.2459	0.5395	0.7696	0.7689	0.7702	0.4177	0.3906	0.2876	0.1452
531.5257	0.2506	0.5429	0.7726	0.7689	0.7716	0.4173	0.3902	0.2871	0.1452
531.5393	0.2604	0.5532	0.7817	0.7782	0.7746	0.4164	0.3888	0.2848	0.1442
531.5439	0.2629	0.5566	0.7847	0.7782	0.7762	0.4161	0.3884	0.2842	0.1439
531.5485	0.2655	0.5601	0.7877	0.7827	0.7778	0.4157	0.3881	0.2835	0.1436
531.5621	0.2736	0.5703	0.7963	0.7871	0.781	0.4147	0.387	0.2806	0.1431
531.5667	0.2791	0.5736	0.7991	0.7913	0.7826	0.4144	0.3867	0.2799	0.1428
531.5713	0.282	0.5786	0.8031	0.7953	0.7843	0.414	0.3863	0.2783	0.1425
531.5986	0.3001	0.5982	0.8246	0.8068	0.7921	0.4114	0.3842	0.2726	0.1411
531.6306	0.3267	0.6222	0.8545	0.824	0.7999	0.4083	0.3818	0.2654	0.1393
531.6351	0.3302	0.6257	0.8583	0.8272	0.8009	0.4079	0.3814	0.2646	0.1389
531.6397	0.3338	0.6308	0.8621	0.8272	0.8018	0.4075	0.381	0.2632	0.1385
531.667	0.3679	0.6548	0.8828	0.8393	0.8063	0.4043	0.3783	0.2587	0.1365
531.6762	0.3796	0.6633	0.8897	0.8451	0.807	0.4034	0.3771	0.2574	0.1357
531.6899	0.3991	0.6753	0.899	0.8508	0.8078	0.402	0.375	0.255	0.1344
531.699	0.4107	0.6822	0.9062	0.8536	0.8084	0.4009	0.3726	0.2538	0.1339
531.7127	0.4294	0.6959	0.9161	0.8591	0.8096	0.399	0.3684	0.2514	0.1326
531.7218	0.44	0.7028	0.9235	0.8619	0.8103	0.3979	0.3654	0.2501	0.1318
531.7309	0.4504	0.7113	0.9296	0.8647	0.8109	0.3962	0.3635	0.2481	0.1314
531.7355	0.4571	0.7148	0.9343	0.8647	0.811	0.3957	0.3621	0.2474	0.131
531.7491	0.4703	0.725	0.9452	0.8702	0.8114	0.393	0.3593	0.2447	0.1298
531.7537	0.4768	0.7285	0.9484	0.8702	0.8113	0.3918	0.3579	0.2439	0.1295
531.7674	0.4899	0.7388	0.9592	0.8757	0.8109	0.3892	0.3549	0.241	0.1287
531.7856	0.513	0.7559	0.9728	0.881	0.8095	0.3857	0.3512	0.2372	0.1274
531.7993	0.5302	0.7679	0.9832	0.8835	0.808	0.3828	0.3489	0.2341	0.1267
531.8084	0.5441	0.7765	0.9891	0.8861	0.8071	0.3806	0.3467	0.2325	0.126
531.813	0.5511	0.7799	0.992	0.8861	0.8067	0.3798	0.346	0.2309	0.1257
531.8267	0.5721	0.7919	0.9993	0.8908	0.8049	0.3768	0.3431	0.2285	0.125
531.8312	0.5823	0.7953	1.0022	0.8908	0.8045	0.3761	0.3417	0.2269	0.1246
531.8404	0.5957	0.802	1.0081	0.8931	0.8032	0.3738	0.3396	0.2253	0.1238
531.8677	0.6419	0.8232	1.0243	0.8993	0.7988	0.3678	0.3332	0.219	0.1218
531.8723	0.6509	0.8264	1.0272	0.8993	0.7982	0.3671	0.3325	0.2182	0.1214
531.886	0.6722	0.8395	1.0361	0.9029	0.7946	0.3641	0.3288	0.2152	0.12
531.8905	0.6784	0.843	1.0391	0.9029	0.7937	0.3626	0.3281	0.2144	0.1195
531.8951	0.6848	0.8486	1.042	0.9045	0.7927	0.3619	0.3265	0.2137	0.1195
531.8997	0.6945	0.8505	1.0449	0.9045	0.7917	0.3612	0.3258	0.2122	0.1191
531.9133	0.7147	0.863	1.0537	0.9072	0.787	0.3575	0.3219	0.2101	0.1176
531.9361	0.7507	0.8797	1.068	0.9101	0.7799	0.3524	0.3162	0.2052	0.1155
531.9407	0.7583	0.8876	1.0694	0.9101	0.7784	0.3516	0.3154	0.2045	0.1149
531.9453	0.7661	0.8899	1.0722	0.9107	0.7769	0.3509	0.3138	0.2039	0.1144
531.9635	0.7979	0.9054	1.0804	0.9115	0.769	0.3464	0.3088	0.2005	0.1126
531.9681	0.8059	0.9054	1.0818	0.9114	0.7674	0.3456	0.3079	0.1992	0.1121
531.9726	0.8139	0.9112	1.0831	0.9114	0.7658	0.3441	0.3062	0.1985	0.1115
531.9818	0.8297	0.9177	1.0872	0.9109	0.7626	0.3417	0.3037	0.1972	0.1103
531.9863	0.8374	0.9249	1.0885	0.9105	0.7611	0.3409	0.3028	0.1959	0.1097
531.9954	0.8525	0.9249	1.0925	0.9093	0.7566	0.3385	0.3003	0.1946	0.1085
532.0319	0.9167	0.9584	1.1046	0.8995	0.7416	0.3293	0.2883	0.1878	0.1048
532.041	0.9363	0.9584	1.1087	0.8963	0.7364	0.3267	0.2857	0.1864	0.1037
532.0456	0.9462	0.9674	1.11	0.8953	0.7351	0.3259	0.284	0.1857	0.1031
532.0502	0.9563	0.9674	1.1114	0.8934	0.7326	0.3242	0.2823	0.1844	0.1025
532.0639	0.9911	0.9766	1.1166	0.8902	0.7248	0.3207	0.2781	0.1822	0.1014
532.073	1.0126	0.9857	1.1201	0.8882	0.7209	0.3182	0.2755	0.1801	0.1003
532.0775	1.0235	0.9857	1.1212	0.8869	0.7183	0.3173	0.2738	0.1794	0.0997
532.1003	1.0609	1.0034	1.1264	0.8827	0.7053	0.3114	0.2661	0.1749	0.0976
532.114	1.0842	1.0118	1.1279	0.8793	0.6975	0.3081	0.2618	0.1727	0.0965
532.1186	1.0921	1.0118	1.1283	0.8786	0.6949	0.3064	0.2601	0.1712	0.096
532.1323	1.1164	1.0273	1.1288	0.8752	0.6871	0.3031	0.2558	0.169	0.0944
532.146	1.1502	1.0341	1.129	0.8703	0.6781	0.2997	0.2515	0.1661	0.0934
532.1551	1.1718	1.0402	1.1288	0.8672	0.6729	0.2973	0.2489	0.1646	0.0924
532.1596	1.1805	1.0455	1.1286	0.865	0.6689	0.2956	0.2472	0.1639	0.0918
532.1642	1.1936	1.0455	1.1286	0.8639	0.6663	0.2948	0.2455	0.1625	0.0913
532.1779	1.2239	1.0537	1.1277	0.8582	0.6573	0.2906	0.2421	0.1604	0.0902
532.187	1.2409	1.0615	1.1268	0.8536	0.6508	0.2881	0.2397	0.1583	0.0892
532.1961	1.2575	1.0651	1.1263	0.8492	0.6444	0.2847	0.2372	0.157	0.0881
532.2052	1.2733	1.0675	1.1251	0.8448	0.6392	0.2822	0.2348	0.1556	0.0876
532.2189	1.2952	1.0724	1.1237	0.8373	0.6301	0.2779	0.2308	0.1529	0.086
532.2281	1.3081	1.0769	1.1222	0.8329	0.6235	0.2753	0.2292	0.1516	0.0849
532.2326	1.3168	1.0787	1.1214	0.8308	0.6209	0.2744	0.2276	0.1502	0.0849
532.2372	1.3246	1.0804	1.1214	0.8275	0.6182	0.2727	0.2268	0.1495	0.0844
532.2554	1.3616	1.0881	1.1178	0.8185	0.6045	0.2674	0.2219	0.146	0.0822
532.26	1.3716	1.09	1.1178	0.8162	0.6018	0.2665	0.2203	0.1453	0.0817
532.2645	1.3831	1.0919	1.1168	0.8139	0.5991	0.2656	0.2195	0.1446	0.0812
532.2691	1.3959	1.0939	1.1158	0.8105	0.5951	0.2638	0.2178	0.1439	0.0812
532.2873	1.4368	1.0995	1.1115	0.8001	0.5833	0.2584	0.2127	0.1402	0.079
532.2965	1.4526	1.1032	1.1092	0.7955	0.5769	0.2557	0.2102	0.138	0.078
532.3101	1.4743	1.1068	1.1057	0.7864	0.5679	0.2522	0.2059	0.1357	0.0769
532.3284	1.4979	1.1138	1.1008	0.7739	0.5562	0.246	0.1998	0.132	0.0748
532.3421	1.5148	1.1172	1.0957	0.7649	0.5471	0.2424	0.1956	0.1291	0.0738
532.3466	1.52	1.1189	1.0943	0.7615	0.5445	0.2407	0.1948	0.1284	0.0732
532.3512	1.5253	1.1206	1.093	0.7593	0.5419	0.2389	0.1931	0.1277	0.0727
532.3558	1.5336	1.1222	1.0903	0.7559	0.538	0.238	0.1915	0.127	0.0721
532.3649	1.5451	1.1239	1.0862	0.7501	0.5329	0.2345	0.1891	0.1249	0.071
532.3694	1.5539	1.1255	1.0834	0.7466	0.529	0.2336	0.1882	0.1242	0.071
532.3877	1.5837	1.1316	1.0718	0.7323	0.5173	0.2274	0.1834	0.1208	0.0688
532.3922	1.5925	1.1329	1.0688	0.7287	0.5147	0.2265	0.1818	0.1201	0.0682
532.4059	1.6206	1.1354	1.0582	0.7181	0.5052	0.2221	0.1786	0.1174	0.067
532.4196	1.6437	1.1383	1.049	0.7078	0.4956	0.2177	0.1746	0.1154	0.0652
532.4242	1.6507	1.139	1.0459	0.7044	0.4929	0.2168	0.173	0.1147	0.0646
532.4333	1.6618	1.1396	1.0397	0.6976	0.4862	0.2141	0.1705	0.1126	0.0634
532.4379	1.666	1.14	1.0367	0.6942	0.4823	0.2123	0.1697	0.112	0.0634
532.4424	1.6721	1.1403	1.0336	0.6908	0.4797	0.2114	0.168	0.1113	0.0628
532.447	1.676	1.1404	1.0306	0.6873	0.4758	0.2097	0.1664	0.1106	0.0622
532.4698	1.7009	1.1394	1.016	0.6694	0.459	0.2034	0.1595	0.1064	0.0598
532.4743	1.7067	1.1394	1.013	0.6658	0.455	0.2016	0.1578	0.1058	0.0592
532.4789	1.7144	1.1388	1.0101	0.6622	0.4523	0.2007	0.1569	0.1051	0.0586
532.488	1.7312	1.1374	1.0042	0.6563	0.4455	0.1981	0.1533	0.103	0.0574
532.4926	1.7382	1.1374	0.9996	0.6527	0.4427	0.1963	0.1524	0.1023	0.0567
532.4971	1.7446	1.1365	0.9966	0.6491	0.44	0.1954	0.1506	0.1016	0.0561
532.5108	1.7597	1.1346	0.9858	0.6385	0.4305	0.191	0.146	0.0996	0.055
532.5154	1.7634	1.1336	0.9827	0.6349	0.4279	0.1901	0.1442	0.0982	0.0544
532.52	1.7672	1.1325	0.9781	0.6301	0.4239	0.1884	0.1433	0.0975	0.0538
532.5245	1.7711	1.1314	0.9751	0.6265	0.4213	0.1875	0.1414	0.0968	0.0532
532.5336	1.7781	1.1303	0.9691	0.6181	0.4148	0.1849	0.1387	0.0955	0.0522
532.5428	1.7859	1.1281	0.9618	0.6099	0.4097	0.1824	0.1351	0.0942	0.0516
532.5473	1.7909	1.1281	0.9589	0.6064	0.4058	0.1807	0.1342	0.0935	0.0511
532.5519	1.796	1.127	0.9545	0.6029	0.4033	0.1798	0.1324	0.0929	0.0506
532.561	1.8045	1.1248	0.9486	0.5949	0.3968	0.1773	0.1299	0.0909	0.0497
532.5656	1.8078	1.1237	0.9441	0.5927	0.3942	0.1765	0.1282	0.0903	0.0493
532.5792	1.8187	1.1215	0.9319	0.5825	0.3851	0.1723	0.125	0.0884	0.0484
532.5838	1.8215	1.1204	0.9288	0.579	0.3825	0.1715	0.1235	0.0878	0.0481
532.5929	1.8266	1.1182	0.9195	0.572	0.376	0.169	0.1212	0.0865	0.0474
532.5975	1.829	1.1171	0.9164	0.5684	0.3734	0.1674	0.1205	0.0859	0.0471
532.6203	1.8389	1.1111	0.8949	0.5505	0.3591	0.161	0.1148	0.0821	0.046
532.6249	1.8399	1.1098	0.8919	0.5469	0.3565	0.1603	0.1142	0.0815	0.0457
532.634	1.8441	1.1071	0.8843	0.5386	0.3513	0.1579	0.1122	0.0802	0.0454
532.6385	1.8451	1.1043	0.8797	0.5339	0.3488	0.1563	0.1115	0.0796	0.0452
532.6431	1.8462	1.1028	0.8751	0.5303	0.3462	0.1555	0.1102	0.079	0.0449
532.6477	1.8484	1.1014	0.872	0.5267	0.3436	0.154	0.1096	0.0777	0.0447
532.6522	1.8494	1.0999	0.8674	0.522	0.341	0.1532	0.1089	0.0771	0.0444
532.6568	1.8516	1.0968	0.8627	0.5184	0.3384	0.1524	0.1083	0.0765	0.0444
532.675	1.8568	1.089	0.8435	0.504	0.328	0.1476	0.1046	0.0734	0.0432
532.6842	1.8596	1.0843	0.8339	0.4981	0.3215	0.1452	0.1033	0.0722	0.0429
532.6887	1.8604	1.0827	0.8292	0.4946	0.3189	0.1444	0.1027	0.0716	0.0425
532.7115	1.8647	1.0718	0.8048	0.4764	0.3059	0.1387	0.099	0.0682	0.0409
532.7252	1.8656	1.0655	0.7926	0.4673	0.2968	0.1355	0.0965	0.0666	0.0394
532.7298	1.8654	1.0639	0.7895	0.4638	0.2942	0.1347	0.0958	0.0661	0.039
532.7389	1.8646	1.0591	0.7818	0.4579	0.289	0.1324	0.0939	0.0651	0.0385
532.7434	1.8636	1.0559	0.7772	0.4544	0.2864	0.1316	0.0932	0.0647	0.038
532.7617	1.8579	1.0461	0.7587	0.4424	0.2773	0.127	0.0899	0.0628	0.0364
532.7662	1.8557	1.0428	0.7541	0.4388	0.2747	0.1263	0.0886	0.0624	0.0359
532.7708	1.8534	1.0412	0.7496	0.4352	0.2721	0.1255	0.0879	0.0619	0.0354
532.7799	1.8496	1.0345	0.7389	0.428	0.2683	0.1234	0.0865	0.0611	0.0344
532.7845	1.8469	1.0312	0.7343	0.4244	0.2657	0.1227	0.0851	0.0607	0.0344
532.7891	1.8441	1.0296	0.7297	0.4208	0.2632	0.1219	0.0845	0.0602	0.0339
532.7982	1.8397	1.023	0.7204	0.4138	0.2581	0.1198	0.0824	0.0594	0.033
532.8027	1.8368	1.0197	0.7157	0.4103	0.2569	0.1191	0.0817	0.059	0.0326
532.8255	1.8261	1.005	0.6916	0.3954	0.2458	0.115	0.077	0.0569	0.031
532.8347	1.8214	0.9984	0.6823	0.3886	0.2422	0.113	0.0757	0.056	0.0302
532.8392	1.8182	0.9952	0.6792	0.3863	0.2398	0.1123	0.0744	0.0555	0.0299
532.8438	1.8167	0.9935	0.6746	0.3829	0.2374	0.1116	0.0738	0.0551	0.0295
532.8529	1.812	0.987	0.667	0.3772	0.2339	0.1095	0.0719	0.0542	0.0292
532.8575	1.8089	0.9837	0.6625	0.3738	0.2315	0.1089	0.0713	0.0537	0.0289
532.862	1.8073	0.9804	0.6579	0.3715	0.2292	0.1082	0.0707	0.0528	0.0285
532.8666	1.8043	0.977	0.6533	0.3681	0.2269	0.1068	0.0701	0.0523	0.0282
532.8848	1.7938	0.9634	0.6349	0.3556	0.2185	0.1033	0.0671	0.0503	0.0272
532.8894	1.7909	0.96	0.6303	0.3533	0.2173	0.1026	0.0659	0.0498	0.0269
532.9031	1.7803	0.9496	0.6149	0.3443	0.2111	0.0998	0.0643	0.0478	0.0259
532.9122	1.7724	0.9427	0.6057	0.3375	0.2061	0.0984	0.0626	0.0468	0.0252
532.9168	1.7691	0.9393	0.6012	0.3352	0.2048	0.0977	0.0621	0.0463	0.0252
532.9259	1.7589	0.9324	0.592	0.3294	0.2011	0.0956	0.061	0.0453	0.0245
532.9304	1.7535	0.929	0.5874	0.3258	0.1986	0.0949	0.0599	0.0448	0.0242
532.9396	1.7425	0.9205	0.5781	0.3198	0.1949	0.0928	0.0589	0.0438	0.0234
532.9441	1.7369	0.917	0.5734	0.3174	0.1924	0.0921	0.0584	0.0433	0.0234
532.9487	1.7313	0.9136	0.5686	0.315	0.1912	0.0914	0.0579	0.0423	0.0231
532.9532	1.7238	0.9085	0.5654	0.3114	0.1888	0.09	0.0574	0.0418	0.0227
532.9715	1.6989	0.893	0.5478	0.3009	0.183	0.0865	0.0549	0.0399	0.0216
532.9897	1.6734	0.8759	0.5322	0.2899	0.1762	0.0832	0.0525	0.0379	0.0202
533.0034	1.6568	0.8639	0.5202	0.2824	0.1718	0.0806	0.051	0.0365	0.0195
533.0125	1.6445	0.8571	0.5128	0.2769	0.1686	0.0793	0.0501	0.0355	0.0188
533.0171	1.6396	0.8519	0.5084	0.2747	0.1675	0.0787	0.0496	0.035	0.0185
533.0353	1.616	0.8365	0.4922	0.2645	0.1621	0.0757	0.0471	0.0331	0.0175
533.0445	1.6033	0.8279	0.4847	0.2598	0.159	0.074	0.0461	0.0321	0.0169
533.0673	1.5703	0.8074	0.4646	0.2474	0.1515	0.0708	0.0431	0.0291	0.0157
533.0718	1.5634	0.8039	0.4615	0.2452	0.1504	0.0703	0.0426	0.0286	0.0154
533.0901	1.5404	0.7868	0.4462	0.2369	0.145	0.0683	0.0403	0.0266	0.0145
533.0992	1.527	0.78	0.44	0.2328	0.1428	0.0668	0.0394	0.0257	0.014
533.1038	1.5217	0.7748	0.437	0.2307	0.1406	0.0663	0.0389	0.0252	0.014
533.1174	1.4989	0.7628	0.4263	0.2245	0.1373	0.0648	0.0372	0.0239	0.0132
533.122	1.492	0.7594	0.4217	0.2224	0.1351	0.0643	0.0369	0.0235	0.0129
533.1311	1.4729	0.7508	0.4156	0.2193	0.1329	0.0628	0.0361	0.0228	0.0126
533.1357	1.4623	0.7474	0.4109	0.2171	0.1318	0.0623	0.0358	0.0224	0.0123
533.1403	1.4534	0.7423	0.4078	0.2149	0.1297	0.0618	0.0354	0.022	0.0121
533.1448	1.4463	0.7388	0.4047	0.2138	0.1286	0.0613	0.0351	0.0214	0.0118
533.1494	1.4387	0.7354	0.4016	0.2116	0.1276	0.0608	0.0348	0.0211	0.0115
533.1631	1.4169	0.7234	0.3908	0.2061	0.1235	0.0592	0.0337	0.0203	0.011
533.1676	1.4113	0.7183	0.3863	0.2039	0.1225	0.0587	0.0334	0.0201	0.0108
533.1767	1.4002	0.7114	0.3802	0.2006	0.1205	0.0572	0.033	0.0197	0.0103
533.1859	1.3869	0.7028	0.3728	0.1974	0.1177	0.0561	0.0325	0.0193	0.0101
533.1904	1.3794	0.6994	0.3699	0.1952	0.1168	0.0556	0.0323	0.0191	0.0098
533.195	1.3725	0.6943	0.3655	0.1931	0.1158	0.0551	0.0321	0.0189	0.0096
533.2132	1.3409	0.6788	0.3523	0.1857	0.1114	0.053	0.0311	0.0183	0.0089
533.2178	1.3293	0.6737	0.3492	0.1836	0.1105	0.0525	0.031	0.0181	0.0087
533.2269	1.3079	0.6669	0.3431	0.1795	0.1087	0.051	0.0306	0.0178	0.0084
533.2315	1.2987	0.6617	0.34	0.1775	0.1079	0.0505	0.0304	0.0176	0.0082
533.2406	1.2817	0.6549	0.3338	0.1744	0.1053	0.0495	0.03	0.0173	0.008
533.2452	1.2742	0.6497	0.3308	0.1724	0.1044	0.049	0.0298	0.0171	0.0078
533.2497	1.2665	0.6463	0.3277	0.1704	0.1036	0.0485	0.0296	0.0169	0.0077
533.2543	1.2587	0.6429	0.3247	0.1684	0.1027	0.0481	0.0291	0.0167	0.0075
533.2588	1.2535	0.6377	0.3216	0.1674	0.1018	0.0476	0.0289	0.0164	0.0074
533.2908	1.2097	0.6103	0.2996	0.1555	0.0958	0.0441	0.0269	0.0145	0.0066
533.2953	1.2048	0.6052	0.2967	0.1545	0.0949	0.0436	0.0266	0.0142	0.0064
533.3136	1.1769	0.5897	0.2864	0.1486	0.0907	0.0416	0.0255	0.013	0.0059
533.3227	1.1613	0.5812	0.2819	0.1457	0.089	0.0408	0.0246	0.0123	0.0055
533.3273	1.1524	0.5778	0.2805	0.1447	0.0882	0.0405	0.0243	0.012	0.0053
533.3409	1.1254	0.5641	0.2731	0.14	0.0858	0.0394	0.0235	0.0111	0.0048
533.3455	1.1138	0.5606	0.2702	0.139	0.085	0.039	0.0232	0.0108	0.0046
533.3546	1.0973	0.5538	0.2645	0.1362	0.0835	0.0383	0.0223	0.0102	0.004
533.3683	1.0728	0.5417	0.2575	0.1324	0.0812	0.037	0.0214	0.0094	0.0034
533.3911	1.0352	0.5246	0.2435	0.126	0.0776	0.0354	0.0198	0.0082	0.0018
533.423	0.9822	0.4984	0.2281	0.1182	0.0726	0.0331	0.0179	0.0068	0.0002
533.4276	0.9756	0.4933	0.2267	0.1164	0.0719	0.0328	0.0176	0.0066	-5e-05
533.4367	0.9648	0.4848	0.2225	0.1148	0.0704	0.0322	0.0171	0.0063	-0.0006
533.4458	0.9543	0.4762	0.2182	0.1123	0.069	0.0315	0.0163	0.0059	-0.0009
533.4504	0.9501	0.4727	0.2154	0.1115	0.069	0.0312	0.0161	0.0058	-0.0011
533.455	0.9458	0.4693	0.214	0.1106	0.0683	0.0305	0.0158	0.0056	-0.0013
533.4641	0.9347	0.4623	0.2097	0.1082	0.0668	0.0298	0.0153	0.0052	-0.0017
533.4732	0.9229	0.4571	0.2055	0.1059	0.0654	0.0291	0.0148	0.0049	-0.0019
533.4778	0.9153	0.4537	0.2027	0.1051	0.0647	0.0287	0.0146	0.0047	-0.0021
533.496	0.8817	0.4418	0.1943	0.1013	0.0619	0.0273	0.0134	0.0039	-0.0025
533.5006	0.8727	0.4385	0.1929	0.1005	0.0613	0.0266	0.0131	0.0037	-0.0026
533.5097	0.8513	0.4303	0.1888	0.0983	0.0599	0.0259	0.0127	0.0033	-0.0028
533.5325	0.798	0.4139	0.1793	0.0939	0.0569	0.0243	0.0116	0.0022	-0.0031
533.5371	0.7885	0.4105	0.178	0.0931	0.0569	0.024	0.0114	0.002	-0.0032
533.5462	0.7724	0.4037	0.174	0.091	0.0557	0.0231	0.0107	0.0016	-0.0033
533.5599	0.7562	0.395	0.1687	0.0888	0.0541	0.0224	0.0101	0.001	-0.0034
533.5644	0.7497	0.3916	0.1674	0.0873	0.0536	0.0221	0.0099	0.0009	-0.0035
533.5735	0.74	0.3848	0.1647	0.0859	0.0527	0.0217	0.0095	0.0005	-0.0037
533.5872	0.7241	0.3765	0.1595	0.0837	0.0517	0.0212	0.0089	-1e-05	-0.0039
533.61	0.6967	0.3618	0.1518	0.0795	0.05	0.0204	0.0077	-0.0006	-0.0042
533.6146	0.6909	0.3585	0.1493	0.0788	0.0496	0.0203	0.0075	-0.0007	-0.0043
533.6328	0.6635	0.3471	0.1443	0.0754	0.048	0.0198	0.0068	-0.0012	-0.0047
533.6465	0.6427	0.3405	0.1396	0.0734	0.0473	0.0195	0.0061	-0.0015	-0.005
533.6556	0.6297	0.3339	0.1372	0.0721	0.0466	0.0193	0.0058	-0.0016	-0.0052
533.6602	0.6244	0.3306	0.136	0.0715	0.0462	0.0192	0.0056	-0.0017	-0.0054
533.6739	0.606	0.3224	0.1315	0.0691	0.0452	0.0189	0.0051	-0.0019	-0.0059
533.683	0.5955	0.3158	0.1292	0.0679	0.0448	0.0187	0.0048	-0.0021	-0.0062
533.7013	0.575	0.3043	0.1247	0.0657	0.0435	0.0182	0.004	-0.0024	-0.0071
533.7104	0.5652	0.2994	0.1225	0.0646	0.0428	0.0179	0.0037	-0.0025	-0.0074
533.7514	0.5279	0.2764	0.1125	0.0595	0.0405	0.0165	0.0023	-0.0032	-0.0077
533.756	0.5255	0.2748	0.1114	0.059	0.0402	0.0163	0.0022	-0.0032	-0.0076
533.7742	0.508	0.2653	0.1082	0.0571	0.0388	0.0157	0.0017	-0.0034	-0.0073
533.7834	0.4971	0.2607	0.106	0.0561	0.0385	0.0154	0.0014	-0.0034	-0.0071
533.7879	0.4943	0.2575	0.105	0.0557	0.0381	0.0152	0.0013	-0.0035	-0.0071
533.7925	0.4886	0.256	0.1039	0.0547	0.0378	0.0149	0.0011	-0.0035	-0.0071
